protein	count_glycosylation	N-linked (GlcNAc...) asparagine	O-linked (GalNAc...) threonine	N-linked (GlcNAc...) (complex) asparagine	O-linked (GalNAc...) serine	O-linked (GlcNAc) serine	C-linked (Man) tryptophan	N-linked (Glc) (glycation) lysine	O-linked (Gal...) hydroxylysine	O-linked (GlcNAc) threonine	O-linked (Xyl...) (glycosaminoglycan) serine	O-linked (Fuc...) threonine	O-linked (Xyl...) (chondroitin sulfate) serine	O-linked (Glc...) serine	O-linked (Xyl...) (heparan sulfate) serine	N-linked (GlcNAc...)	N-linked (GlcNAc...) (high mannose) asparagine	O-linked (Fuc...) serine	O-linked (HexNAc...) threonine	N-linked (GlcNAc...) (keratan sulfate) asparagine	N-linked (GlcNAc...) (polylactosaminoglycan) asparagine
O95980	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q86VW1	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O95977	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q99500	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9NUM3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96RN1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q4U2R8	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9UQD0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P35499	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O60939	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q07699	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9Y5Y9	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q15858	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H2B4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P50443	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P58743	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O76082	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P40879	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9HBV2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H015	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q08357	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P48065	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9Y6R1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q14524	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P23975	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P31641	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O75056	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Q2M3M2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8N695	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q92791	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9NP91	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6AZY7	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P47872	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q13433	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q92911	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P13866	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9GZV3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H1V8	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H2J7	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q695T7	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q01959	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9Y345	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P21583	7	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P31645	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O60779	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9NRA2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9UHI7	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9C0K1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9NSD5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9GZN6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9UN76	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P43007	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P35542	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8IX30	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P21453	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0PJK1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9NY91	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8IVN8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96N87	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8TBB6	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9NY46	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q99884	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9NQ36	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P51172	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P51170	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H228	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9ULF5	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P17900	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q12770	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P30531	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9NSA0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6NUJ1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9Y6M7	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P48029	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8WXD2	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8WVN6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O75751	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q1EHB4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6ZMJ2	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9Y289	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P53794	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q01118	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P34741	4	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
P31431	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Q9P2K2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P02766	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P07996	11	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Q9UPX0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P04437	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9Y6I9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H313	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9BY10	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P04435	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A0B4J248	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P01733	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9GZX9	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8WU66	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96J42	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P01737	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P17643	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9P2J2	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P98066	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P14679	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P40126	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9NQE7	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9BY14	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q06418	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9NS64	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8IWL2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P35247	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q08648	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q11201	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q13326	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q5JXA9	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q5T5P2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q14940	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q07837	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O94933	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q92959	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6X4U4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P08294	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H2Y9	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8WY21	10	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9NWH7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P51688	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9NRC1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9P246	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9Y5Y6	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q13275	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9NPR2	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6FHJ7	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q53EL9	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O43699	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9NYZ4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9P1W8	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P35504	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P35503	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P30530	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H1C4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6UXZ4	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P07911	7	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E5RIL1	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P47901	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P15692	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P38435	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P41587	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P35968	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9BXE9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A6NCI4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8N0Z9	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q5GFL6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3KMH1	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96DN2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8N2E2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8IW00	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6UX27	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q7Z7D3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P41221	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O76024	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q93097	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P56705	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A6NGW2	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6UWL2	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q7L0J3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P14410	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8NBJ7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q7L1I2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9BX79	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P08842	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9UBS9	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q13586	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8NBK3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9UGT4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q5VX71	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9BXA5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q496J9	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P60508	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P46977	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96L08	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8IWU6	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9UH99	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q4LDE5	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8IWU5	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H1E1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q01974	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P07998	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q68DV7	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9Y6N7	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8TEB7	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9HCK4	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q01973	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P08922	30	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P10153	6	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9ULK6	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q04912	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P04844	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O43567	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O00584	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P04843	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q93091	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P60153	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q5GAN3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8WZ75	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H6Y7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9Y6U7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96MS0	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8N7C7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8NC42	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9BXJ8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96RI9	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P59534	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P59540	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P59544	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9NYW0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q69YZ2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9P1P5	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q24JP5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6IEE7	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q969N4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96RI8	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8TBG9	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P08247	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9NYV9	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9P1P4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96RJ0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P21731	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9NYW5	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q14C87	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8NDZ6	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8WVE7	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P59533	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P59535	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P59537	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P59551	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q5VXT5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P21579	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8N9I0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8N3T6	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H3BS89	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96PL2	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P59542	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9NUM4	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9NYW2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9HCD6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q2MV58	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8N3V7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9BVX2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9NYV8	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9NYW7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9NYW3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2VDJ0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9NYW1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P59539	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B6A8C7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q7RTR8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P59536	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q7Z7G0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P40200	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P01848	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P17600	9	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Q16563	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9NYV7	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P59541	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P59543	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q14DG7	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96DZ7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P48230	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O14894	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q5T4T1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6ZVK1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8NBL3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9UQF0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O14804	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P30408	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P09758	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P00734	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q08629	3	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
P57727	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q2WGJ8	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H330	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q8N394	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q96BF3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
